benchmark,pair_id,n,weight,seed,variant,S_fwd,S_rev,decision,correct
SIM-c,30,1000,1.0,0,unnorm,0.0243654466163189,0.024295090689760827,False,0.0
SIM-c,31,1000,1.0,0,unnorm,0.05386286942273807,0.06328471028588818,True,1.0
SIM-c,32,1000,1.0,0,unnorm,0.004130534546783795,0.004155498445587051,True,1.0
SIM-c,33,1000,1.0,0,unnorm,0.019242268736421,0.01984897604141505,True,1.0
SIM-c,34,1000,1.0,0,unnorm,0.0369809966681091,0.036496364225129654,False,0.0
SIM-c,35,1000,1.0,0,unnorm,0.034575204229459804,0.07711972172400211,True,1.0
SIM-c,36,1000,1.0,0,unnorm,0.024625844645849472,0.025069543959720914,True,1.0
SIM-c,37,1000,1.0,0,unnorm,0.009422231402673217,0.010064877039813055,True,1.0
SIM-c,38,1000,1.0,0,unnorm,0.055369335659464516,0.05945840327642515,True,1.0
SIM-c,39,1000,1.0,0,unnorm,0.03972873895568462,0.042008846886134946,True,1.0
SIM-c,40,1000,1.0,0,unnorm,0.011200593011804738,0.01083197210016241,False,0.0
SIM-c,41,1000,1.0,0,unnorm,0.06564531817617306,0.06876450271126547,True,1.0
SIM-c,42,1000,1.0,0,unnorm,0.011927056041303202,0.012767015023035455,True,1.0
SIM-c,43,1000,1.0,0,unnorm,0.013724883094362763,0.013704820727499846,False,0.0
SIM-c,44,1000,1.0,0,unnorm,0.05029674985729207,0.048916797420434796,False,0.0
SIM-c,45,1000,1.0,0,unnorm,0.01716755259488311,0.01842195898759787,True,1.0
SIM-c,46,1000,1.0,0,unnorm,0.007259001695859152,0.01001494968063534,True,1.0
SIM-c,47,1000,1.0,0,unnorm,0.0521837567857624,0.05172948601841154,False,0.0
SIM-c,48,1000,1.0,0,unnorm,0.009223142881333236,0.018021976343489756,True,1.0
SIM-c,49,1000,1.0,0,unnorm,0.007519328430836111,0.007538583533775768,True,1.0
SIM-c,50,1000,1.0,0,unnorm,0.035451834811526244,0.07391959147644454,True,1.0
SIM-c,51,1000,1.0,0,unnorm,0.021100682964311234,0.02126062546706096,True,1.0
SIM-c,52,1000,1.0,0,unnorm,0.015425312439646273,0.015320218410010788,False,0.0
SIM-c,53,1000,1.0,0,unnorm,0.02699520974451769,0.032839599479390864,True,1.0
SIM-c,54,1000,1.0,0,unnorm,0.07716878435356726,0.07727462650690035,True,1.0
SIM-c,55,1000,1.0,0,unnorm,0.07163630659099984,0.0812820945023677,True,1.0
SIM-c,56,1000,1.0,0,unnorm,0.016209012881357295,0.03056248413114162,True,1.0
SIM-c,57,1000,1.0,0,unnorm,0.08219802146805535,0.08120932064135158,False,0.0
SIM-c,58,1000,1.0,0,unnorm,0.030084848783999533,0.03771618822921412,True,1.0
SIM-c,59,1000,1.0,0,unnorm,0.035953905729875967,0.03410198878705322,False,0.0
SIM-c,60,1000,1.0,0,unnorm,0.006278713661474609,0.00617944796276283,False,0.0
SIM-c,61,1000,1.0,0,unnorm,0.028674728914042318,0.027559114377962362,False,0.0
SIM-c,62,1000,1.0,0,unnorm,0.041236514634613385,0.06512675145865136,True,1.0
SIM-c,63,1000,1.0,0,unnorm,0.019406348972436704,0.018997589884793328,False,0.0
SIM-c,64,1000,1.0,0,unnorm,0.034331773990513015,0.03625364821954375,True,1.0
SIM-c,65,1000,1.0,0,unnorm,0.07148489106191401,0.07889239162001183,True,1.0
SIM-c,66,1000,1.0,0,unnorm,0.023435310309423096,0.03626556203095198,True,1.0
SIM-c,67,1000,1.0,0,unnorm,0.028431234792593397,0.02816307902991059,False,0.0
SIM-c,68,1000,1.0,0,unnorm,0.02464042028793165,0.025245800481683355,True,1.0
SIM-c,69,1000,1.0,0,unnorm,0.009171173926937164,0.009362366463397016,True,1.0
SIM-c,70,1000,1.0,0,unnorm,0.04025391468214843,0.03967435028781415,False,0.0
SIM-c,71,1000,1.0,0,unnorm,0.048773039151436846,0.054295729987979845,True,1.0
SIM-c,72,1000,1.0,0,unnorm,0.011485517814086483,0.011486636796944215,True,1.0
SIM-c,73,1000,1.0,0,unnorm,0.016070165543804818,0.016364784875524074,True,1.0
SIM-c,74,1000,1.0,0,unnorm,0.012738414572160002,0.013788674572858026,True,1.0
SIM-c,75,1000,1.0,0,unnorm,0.019214155723007394,0.019411361463645097,True,1.0
SIM-c,76,1000,1.0,0,unnorm,0.03021933792223104,0.03083104334173821,True,1.0
SIM-c,77,1000,1.0,0,unnorm,0.07302905385152705,0.07509869773153235,True,1.0
SIM-c,78,1000,1.0,0,unnorm,0.03169638480183027,0.031808893952773046,True,1.0
SIM-c,79,1000,1.0,0,unnorm,0.08075671231569985,0.07959079745031197,False,0.0
SIM-c,80,1000,1.0,0,unnorm,0.013607495847565848,0.014301598694258056,True,1.0
SIM-c,81,1000,1.0,0,unnorm,0.02901695781614466,0.02896602095593236,False,0.0
SIM-c,82,1000,1.0,0,unnorm,0.04037859209994047,0.043622276311384885,True,1.0
SIM-c,83,1000,1.0,0,unnorm,0.03714715917133734,0.056531727352966486,True,1.0
SIM-c,84,1000,1.0,0,unnorm,0.04114365278777199,0.038936100661293035,False,0.0
SIM-c,85,1000,1.0,0,unnorm,0.0563894324441512,0.052982616667915435,False,0.0
SIM-c,86,1000,1.0,0,unnorm,0.06382138892397522,0.06976720477840725,True,1.0
SIM-c,87,1000,1.0,0,unnorm,0.013758417207701257,0.013090663380025815,False,0.0
SIM-c,88,1000,1.0,0,unnorm,0.00763975003196568,0.061413076112957356,True,1.0
SIM-c,89,1000,1.0,0,unnorm,0.009185558792078986,0.009090997272724553,False,0.0
SIM-c,90,1000,1.0,0,unnorm,0.04711919113298105,0.052689325964015696,True,1.0
SIM-c,91,1000,1.0,0,unnorm,0.006519235528545141,0.006529117362670041,True,1.0
SIM-c,92,1000,1.0,0,unnorm,0.011058966647021782,0.02548859852513259,True,1.0
SIM-c,93,1000,1.0,0,unnorm,0.05336744184051808,0.053527375450569445,True,1.0
SIM-c,94,1000,1.0,0,unnorm,0.024357084100363958,0.021804607931569134,False,0.0
SIM-c,95,1000,1.0,0,unnorm,0.05994611652108656,0.06655120911181846,True,1.0
SIM-c,96,1000,1.0,0,unnorm,0.03512012696069156,0.03725674951056922,True,1.0
SIM-c,97,1000,1.0,0,unnorm,0.040438038509185564,0.04188470930674522,True,1.0
SIM-c,98,1000,1.0,0,unnorm,0.0766337847156535,0.07727836355551296,True,1.0
SIM-c,99,1000,1.0,0,unnorm,0.04084181153563034,0.040459044012519124,False,0.0
SIM-c,100,1000,1.0,0,unnorm,0.02926126827671972,0.03537239103916043,True,1.0
SIM-G,1,1000,1.0,0,unnorm,0.004012137418733951,0.00400500310810537,False,0.0
SIM-G,2,1000,1.0,0,unnorm,0.0027668461705403643,0.0027514977722192797,False,0.0
SIM-G,3,1000,1.0,0,unnorm,0.005970474065019691,0.005953164502849379,False,0.0
SIM-G,4,1000,1.0,0,unnorm,0.004271430078214917,0.004269903968082224,False,0.0
SIM-G,5,1000,1.0,0,unnorm,0.04639057112209641,0.04659776179071328,True,1.0
SIM-G,6,1000,1.0,0,unnorm,0.006132490557624835,0.04972768671965917,True,1.0
SIM-G,7,1000,1.0,0,unnorm,0.004025965951291394,0.0040899035653210345,True,1.0
SIM-G,8,1000,1.0,0,unnorm,0.022746359936867726,0.022309984755737162,False,0.0
SIM-G,9,1000,1.0,0,unnorm,0.058045970466973226,0.05594624964321779,False,0.0
SIM-G,10,1000,1.0,0,unnorm,0.06476692677647938,0.06331430605304524,False,0.0
SIM-G,11,1000,1.0,0,unnorm,0.003624297787701098,0.0036100736580660523,False,0.0
SIM-G,12,1000,1.0,0,unnorm,0.03934023693882486,0.03932214074021173,False,0.0
SIM-G,13,1000,1.0,0,unnorm,0.05902396536729469,0.0590750752851026,True,1.0
SIM-G,14,1000,1.0,0,unnorm,0.005923678044496426,0.00979000758602383,True,1.0
SIM-G,15,1000,1.0,0,unnorm,0.01623828868294579,0.016168791070947854,False,0.0
SIM-G,16,1000,1.0,0,unnorm,0.024115562148407595,0.023617437818471507,False,0.0
SIM-G,17,1000,1.0,0,unnorm,0.004113907200660801,0.004302713787788038,True,1.0
SIM-G,18,1000,1.0,0,unnorm,0.029831845282048106,0.029081529660259623,False,0.0
SIM-G,19,1000,1.0,0,unnorm,0.031101576688636463,0.030824423756232865,False,0.0
SIM-G,20,1000,1.0,0,unnorm,0.0034061791226840704,0.0043433644400099935,True,1.0
SIM-G,21,1000,1.0,0,unnorm,0.02353360037639547,0.06854708307499865,True,1.0
SIM-G,22,1000,1.0,0,unnorm,0.06891235660182411,0.08043857445578823,True,1.0
SIM-G,23,1000,1.0,0,unnorm,0.020386597298122,0.021937162777836305,True,1.0
SIM-G,24,1000,1.0,0,unnorm,0.011941011614308565,0.011971557142058132,True,1.0
SIM-G,25,1000,1.0,0,unnorm,0.010013174921525696,0.01550670290669568,True,1.0
SIM-G,26,1000,1.0,0,unnorm,0.027016307466608398,0.027322561790390283,True,1.0
SIM-G,27,1000,1.0,0,unnorm,0.013046750456146568,0.01796955906254849,True,1.0
SIM-G,28,1000,1.0,0,unnorm,0.010621915238800673,0.010642021904092245,True,1.0
SIM-G,29,1000,1.0,0,unnorm,0.0058851605261882765,0.005880759271419706,False,0.0
SIM-G,30,1000,1.0,0,unnorm,0.010729737347497555,0.010682923151923278,False,0.0
SIM-G,31,1000,1.0,0,unnorm,0.005934037128411376,0.005880341640284601,False,0.0
SIM-G,32,1000,1.0,0,unnorm,0.03217560948078588,0.032358860343240516,True,1.0
SIM-G,33,1000,1.0,0,unnorm,0.006137213955940996,0.034691096567221476,True,1.0
SIM-G,34,1000,1.0,0,unnorm,0.0062222701139704635,0.006174808137899796,False,0.0
SIM-G,35,1000,1.0,0,unnorm,0.017936050816638384,0.018040492105378017,True,1.0
SIM-G,36,1000,1.0,0,unnorm,0.027609677127795426,0.04491469614399792,True,1.0
SIM-G,37,1000,1.0,0,unnorm,0.016927376097617908,0.02978481436906397,True,1.0
SIM-G,38,1000,1.0,0,unnorm,0.010635565315887332,0.01742420724629294,True,1.0
SIM-G,39,1000,1.0,0,unnorm,0.0031507014403806977,0.0032153081143789894,True,1.0
SIM-G,40,1000,1.0,0,unnorm,0.006837993088171782,0.006874406085764229,True,1.0
SIM-G,41,1000,1.0,0,unnorm,0.02101686705464288,0.020847631954280715,False,0.0
SIM-G,42,1000,1.0,0,unnorm,0.00654720721122213,0.006539715806798299,False,0.0
SIM-G,43,1000,1.0,0,unnorm,0.005057136076322632,0.010248855684197655,True,1.0
SIM-G,44,1000,1.0,0,unnorm,0.01596068626060175,0.04318104382068303,True,1.0
SIM-G,45,1000,1.0,0,unnorm,0.0025174061174466074,0.003953699742514477,True,1.0
SIM-G,46,1000,1.0,0,unnorm,0.030242514962831535,0.031982616937207844,True,1.0
SIM-G,47,1000,1.0,0,unnorm,0.04115062919470607,0.03507505917551695,False,0.0
SIM-G,48,1000,1.0,0,unnorm,0.025729176317856248,0.025975090772064786,True,1.0
SIM-G,49,1000,1.0,0,unnorm,0.07433747502817747,0.0687023441174443,False,0.0
SIM-G,50,1000,1.0,0,unnorm,0.04930567799713998,0.045299247584143616,False,0.0
SIM-G,51,1000,1.0,0,unnorm,0.03311108631722843,0.08130176286368838,True,1.0
SIM-G,52,1000,1.0,0,unnorm,0.006112369922865211,0.00607001767870064,False,0.0
SIM-G,53,1000,1.0,0,unnorm,0.0043322721156440515,0.006028889404173482,True,1.0
SIM-G,54,1000,1.0,0,unnorm,0.05859965482518821,0.06091540514154292,True,1.0
SIM-G,55,1000,1.0,0,unnorm,0.055097824390010236,0.0745768802410379,True,1.0
SIM-G,56,1000,1.0,0,unnorm,0.022731175552038903,0.02284999330493299,True,1.0
SIM-G,57,1000,1.0,0,unnorm,0.013337885545969978,0.013442895869189274,True,1.0
SIM-G,58,1000,1.0,0,unnorm,0.006604002484895874,0.009989324466135565,True,1.0
SIM-G,59,1000,1.0,0,unnorm,0.0082140625520445,0.008105925370778474,False,0.0
SIM-G,60,1000,1.0,0,unnorm,0.003935354618344744,0.003978599673418458,True,1.0
SIM-G,61,1000,1.0,0,unnorm,0.037508978943829756,0.035363737272927354,False,0.0
SIM-G,62,1000,1.0,0,unnorm,0.016980139980102373,0.014338551450194517,False,0.0
SIM-G,63,1000,1.0,0,unnorm,0.06548763568918305,0.06200375883142589,False,0.0
SIM-G,64,1000,1.0,0,unnorm,0.04657312541490079,0.046978548546034296,True,1.0
SIM-G,65,1000,1.0,0,unnorm,0.009925333429764996,0.01063587138659234,True,1.0
SIM-G,66,1000,1.0,0,unnorm,0.0028939839628086667,0.0028740730533151713,False,0.0
SIM-G,67,1000,1.0,0,unnorm,0.054173639383911745,0.06989053527634888,True,1.0
SIM-G,68,1000,1.0,0,unnorm,0.009072756045970999,0.009098519622603626,True,1.0
SIM-G,69,1000,1.0,0,unnorm,0.060075020028248854,0.0462400869342998,False,0.0
SIM-G,70,1000,1.0,0,unnorm,0.009183942366516965,0.009151733992444438,False,0.0
SIM-G,71,1000,1.0,0,unnorm,0.00853220917338833,0.008613624938927854,True,1.0
SIM-G,72,1000,1.0,0,unnorm,0.00772832356796407,0.007898300649778839,True,1.0
SIM-G,73,1000,1.0,0,unnorm,0.006112170117188913,0.006062896493582486,False,0.0
SIM-G,74,1000,1.0,0,unnorm,0.029106287806692232,0.0528897388448466,True,1.0
SIM-G,75,1000,1.0,0,unnorm,0.06889652103435712,0.06648836296492176,False,0.0
SIM-G,76,1000,1.0,0,unnorm,0.010705629870110776,0.02797852919394488,True,1.0
SIM-G,77,1000,1.0,0,unnorm,0.023763046416366413,0.024024051416808627,True,1.0
SIM-G,78,1000,1.0,0,unnorm,0.0011550754028938838,0.0011530395091328956,False,0.0
SIM-G,79,1000,1.0,0,unnorm,0.038901937843941276,0.059291627372326065,True,1.0
SIM-G,80,1000,1.0,0,unnorm,0.02594107146258208,0.0604398385474083,True,1.0
SIM-G,81,1000,1.0,0,unnorm,0.05550050773420979,0.05851132160462244,True,1.0
SIM-G,82,1000,1.0,0,unnorm,0.04888577331076235,0.06862448016424855,True,1.0
SIM-G,83,1000,1.0,0,unnorm,0.0421738920445204,0.036673511263062286,False,0.0
SIM-G,84,1000,1.0,0,unnorm,0.004813484672964506,0.0049225715573837725,True,1.0
SIM-G,85,1000,1.0,0,unnorm,0.03614471162569667,0.03592567544501756,False,0.0
SIM-G,86,1000,1.0,0,unnorm,0.0038455336431168978,0.0038398940940599213,False,0.0
SIM-G,87,1000,1.0,0,unnorm,0.008090848553250464,0.00885836004064159,True,1.0
SIM-G,88,1000,1.0,0,unnorm,0.003654862490616843,0.0037533579160242,True,1.0
SIM-G,89,1000,1.0,0,unnorm,0.01690442805093827,0.024213214601263366,True,1.0
SIM-G,90,1000,1.0,0,unnorm,0.02333377852854016,0.023217387344760834,False,0.0
SIM-G,91,1000,1.0,0,unnorm,0.006424529149163558,0.006420236574598004,False,0.0
SIM-G,92,1000,1.0,0,unnorm,0.007081118671493103,0.00701838205840438,False,0.0
SIM-G,93,1000,1.0,0,unnorm,0.02722257685387547,0.035187759218315025,True,1.0
SIM-G,94,1000,1.0,0,unnorm,0.020125707265386334,0.019975364656258404,False,0.0
SIM-G,95,1000,1.0,0,unnorm,0.00980079708657821,0.009500359428210467,False,0.0
SIM-G,96,1000,1.0,0,unnorm,0.07300016274948157,0.08077610952205072,True,1.0
SIM-G,97,1000,1.0,0,unnorm,0.06346912967820598,0.06168732326771914,False,0.0
SIM-G,98,1000,1.0,0,unnorm,0.01747648190897753,0.017427429078541556,False,0.0
SIM-G,99,1000,1.0,0,unnorm,0.014160567048636,0.014156215503996438,False,0.0
SIM-G,100,1000,1.0,0,unnorm,0.010323570859743808,0.010324193719103664,True,1.0
SIM-ln,1,1000,1.0,0,unnorm,0.0008385901955838806,0.001390843017557692,True,1.0
SIM-ln,2,1000,1.0,0,unnorm,0.0002658304148884271,0.00026586412989231813,True,1.0
SIM-ln,3,1000,1.0,0,unnorm,0.0004306191036811418,0.00044094415407582683,True,1.0
SIM-ln,4,1000,1.0,0,unnorm,0.0007795963799087897,0.0013736546976317173,True,1.0
SIM-ln,5,1000,1.0,0,unnorm,0.004931105728675363,0.0049613020642611215,True,1.0
SIM-ln,6,1000,1.0,0,unnorm,0.0013155850636762314,0.008634154967884222,True,1.0
SIM-ln,7,1000,1.0,0,unnorm,0.00047856828545033743,0.0004802358480908598,True,1.0
SIM-ln,8,1000,1.0,0,unnorm,0.04041612214219604,0.03797309529817081,False,0.0
SIM-ln,9,1000,1.0,0,unnorm,0.013072167480652794,0.03742152859322632,True,1.0
SIM-ln,10,1000,1.0,0,unnorm,0.001071824501080122,0.0010819902418452159,True,1.0
SIM-ln,11,1000,1.0,0,unnorm,0.0004146219954931842,0.0004148275562914679,True,1.0
SIM-ln,12,1000,1.0,0,unnorm,0.001514061227001234,0.0014612035274241234,False,0.0
SIM-ln,13,1000,1.0,0,unnorm,0.0371485272344563,0.05804816049601982,True,1.0
SIM-ln,14,1000,1.0,0,unnorm,0.0023011706416687424,0.0023391282889024924,True,1.0
SIM-ln,15,1000,1.0,0,unnorm,0.029306024461557754,0.029299759883177408,False,0.0
SIM-ln,16,1000,1.0,0,unnorm,0.004994868167833898,0.005000975946702618,True,1.0
SIM-ln,17,1000,1.0,0,unnorm,0.003656267126768511,0.012493179695609717,True,1.0
SIM-ln,18,1000,1.0,0,unnorm,0.0355933683395693,0.04498066366200388,True,1.0
SIM-ln,19,1000,1.0,0,unnorm,0.0008875687585533163,0.0010199451131234771,True,1.0
SIM-ln,20,1000,1.0,0,unnorm,0.0025940945318690426,0.012585174743557803,True,1.0
SIM-ln,21,1000,1.0,0,unnorm,0.014529689422837066,0.015354884953815916,True,1.0
SIM-ln,22,1000,1.0,0,unnorm,0.010258053813748983,0.014079116815056076,True,1.0
SIM-ln,23,1000,1.0,0,unnorm,0.0019563883064255324,0.001973955335633007,True,1.0
SIM-ln,24,1000,1.0,0,unnorm,0.0005202901647739252,0.0005196002896227183,False,0.0
SIM-ln,25,1000,1.0,0,unnorm,0.001126700106521217,0.014451798575210253,True,1.0
SIM-ln,26,1000,1.0,0,unnorm,0.0006230672228718123,0.0006225024730923334,False,0.0
SIM-ln,27,1000,1.0,0,unnorm,0.0024404122423092225,0.02744937825691079,True,1.0
SIM-ln,28,1000,1.0,0,unnorm,0.0016808055290902459,0.0022850771096951422,True,1.0
SIM-ln,29,1000,1.0,0,unnorm,0.0011478394835895912,0.0011758476633673255,True,1.0
SIM-ln,30,1000,1.0,0,unnorm,0.002541678482564048,0.024177696838085013,True,1.0
SIM-ln,31,1000,1.0,0,unnorm,0.0003849698521569905,0.0003847705960428429,False,0.0
SIM-ln,32,1000,1.0,0,unnorm,0.0028218100701427077,0.002844512398110218,True,1.0
SIM-ln,33,1000,1.0,0,unnorm,0.0014755958365085845,0.018474430609679644,True,1.0
SIM-ln,34,1000,1.0,0,unnorm,0.0003469787397288598,0.00034706635278423714,True,1.0
SIM-ln,35,1000,1.0,0,unnorm,0.0015345459811946978,0.001588894618881819,True,1.0
SIM-ln,36,1000,1.0,0,unnorm,0.01666578207766982,0.01877829464593927,True,1.0
SIM-ln,37,1000,1.0,0,unnorm,0.0031537651824220846,0.0032042381081794427,True,1.0
SIM-ln,38,1000,1.0,0,unnorm,0.0016576167021727344,0.019676688617796523,True,1.0
SIM-ln,39,1000,1.0,0,unnorm,0.0017091385074826993,0.0017210514304575257,True,1.0
SIM-ln,40,1000,1.0,0,unnorm,0.000368869434836918,0.0003693339488621011,True,1.0
SIM-ln,41,1000,1.0,0,unnorm,0.004623921298568526,0.004673109640163713,True,1.0
SIM-ln,42,1000,1.0,0,unnorm,0.003436653873125636,0.0034633086733274763,True,1.0
SIM-ln,43,1000,1.0,0,unnorm,0.0003252031520601726,0.00032532802928798507,True,1.0
SIM-ln,44,1000,1.0,0,unnorm,0.0022124012669335405,0.01388920755662754,True,1.0
SIM-ln,45,1000,1.0,0,unnorm,0.0007153845971495596,0.0007257412543024473,True,1.0
SIM-ln,46,1000,1.0,0,unnorm,0.009503683873454167,0.010177553577502189,True,1.0
SIM-ln,47,1000,1.0,0,unnorm,0.046796320338864716,0.06876463999237135,True,1.0
SIM-ln,48,1000,1.0,0,unnorm,0.0013064145440130942,0.0023768842374686126,True,1.0
SIM-ln,49,1000,1.0,0,unnorm,0.002328355500557631,0.0024123380111167984,True,1.0
SIM-ln,50,1000,1.0,0,unnorm,0.006234616887414194,0.006053098020038262,False,0.0
SIM-ln,51,1000,1.0,0,unnorm,0.028778463706915773,0.031278255288553,True,1.0
SIM-ln,52,1000,1.0,0,unnorm,0.004982664406353504,0.005071654985707154,True,1.0
SIM-ln,53,1000,1.0,0,unnorm,0.0008451601393283722,0.002585521339421972,True,1.0
SIM-ln,54,1000,1.0,0,unnorm,0.004002240014065543,0.0136843395502939,True,1.0
SIM-ln,55,1000,1.0,0,unnorm,0.027853081085288677,0.03514568909747821,True,1.0
SIM-ln,56,1000,1.0,0,unnorm,0.0031777174557860825,0.003205488459091274,True,1.0
SIM-ln,57,1000,1.0,0,unnorm,0.001080907464909474,0.0014123736000840575,True,1.0
SIM-ln,58,1000,1.0,0,unnorm,0.0017740857572218567,0.002392600379101563,True,1.0
SIM-ln,59,1000,1.0,0,unnorm,0.0012998574647654854,0.00129331480698519,False,0.0
SIM-ln,60,1000,1.0,0,unnorm,0.004469856014864836,0.017851148457534913,True,1.0
SIM-ln,61,1000,1.0,0,unnorm,0.000583678554597561,0.0005872183138210574,True,1.0
SIM-ln,62,1000,1.0,0,unnorm,0.0011400940224575685,0.0036100105729756403,True,1.0
SIM-ln,63,1000,1.0,0,unnorm,0.04095945567886424,0.04932764211140079,True,1.0
SIM-ln,64,1000,1.0,0,unnorm,0.0010312963337268787,0.001026998777964553,False,0.0
SIM-ln,65,1000,1.0,0,unnorm,0.005117873047907235,0.005246019133029579,True,1.0
SIM-ln,66,1000,1.0,0,unnorm,0.0014896565311412898,0.0014040785316718882,False,0.0
SIM-ln,67,1000,1.0,0,unnorm,0.00518686787708161,0.027157910869468452,True,1.0
SIM-ln,68,1000,1.0,0,unnorm,0.0003914130028772649,0.0003910486511852685,False,0.0
SIM-ln,69,1000,1.0,0,unnorm,0.004999588848028916,0.013523357931543046,True,1.0
SIM-ln,70,1000,1.0,0,unnorm,0.0006141021076951058,0.0006182757120551089,True,1.0
SIM-ln,71,1000,1.0,0,unnorm,0.0008178577239534873,0.0008304247611390975,True,1.0
SIM-ln,72,1000,1.0,0,unnorm,0.0009549998331880591,0.0013118239041845072,True,1.0
SIM-ln,73,1000,1.0,0,unnorm,0.0006956006185841247,0.0007531068219964608,True,1.0
SIM-ln,74,1000,1.0,0,unnorm,0.004723187011771781,0.005196248558204136,True,1.0
SIM-ln,75,1000,1.0,0,unnorm,0.032900949537108384,0.031771128134834785,False,0.0
SIM-ln,76,1000,1.0,0,unnorm,0.0013777944720267349,0.0014509570459708217,True,1.0
SIM-ln,77,1000,1.0,0,unnorm,0.0006035221029486267,0.0005998994198776689,False,0.0
SIM-ln,78,1000,1.0,0,unnorm,0.0002534145500605453,0.0002535844751924415,True,1.0
SIM-ln,79,1000,1.0,0,unnorm,0.011164266755617587,0.019939961234342794,True,1.0
SIM-ln,80,1000,1.0,0,unnorm,0.00236877776651145,0.030492623355756816,True,1.0
SIM-ln,81,1000,1.0,0,unnorm,0.0007778494233903384,0.0007853112503860489,True,1.0
SIM-ln,82,1000,1.0,0,unnorm,0.009116696824779278,0.023614690802524044,True,1.0
SIM-ln,83,1000,1.0,0,unnorm,0.0005013970079139492,0.0005001340176520435,False,0.0
SIM-ln,84,1000,1.0,0,unnorm,0.00037527595844208443,0.000375474427887085,True,1.0
SIM-ln,85,1000,1.0,0,unnorm,0.001490894503047518,0.0014804539694306526,False,0.0
SIM-ln,86,1000,1.0,0,unnorm,0.0003240870695448867,0.0003913156497013532,True,1.0
SIM-ln,87,1000,1.0,0,unnorm,0.0015138907924108548,0.0015695906475230597,True,1.0
SIM-ln,88,1000,1.0,0,unnorm,0.0006780858716609558,0.0006766309419171243,False,0.0
SIM-ln,89,1000,1.0,0,unnorm,0.0006072064301357949,0.0006182449516594407,True,1.0
SIM-ln,90,1000,1.0,0,unnorm,0.001138559522702973,0.0011597833634730266,True,1.0
SIM-ln,91,1000,1.0,0,unnorm,0.004601938530059377,0.0045810420033598346,False,0.0
SIM-ln,92,1000,1.0,0,unnorm,0.0003586960530457571,0.00035851463538561884,False,0.0
SIM-ln,93,1000,1.0,0,unnorm,0.002097585025653128,0.018258088739274744,True,1.0
SIM-ln,94,1000,1.0,0,unnorm,0.0013984330039810418,0.0013971827287563884,False,0.0
SIM-ln,95,1000,1.0,0,unnorm,0.00034484684250246455,0.0003448408580769062,False,0.0
SIM-ln,96,1000,1.0,0,unnorm,0.0064288527126674065,0.03508953722274071,True,1.0
SIM-ln,97,1000,1.0,0,unnorm,0.0014946832454306811,0.001520672281633522,True,1.0
SIM-ln,98,1000,1.0,0,unnorm,0.0009061191307355105,0.0009675598110701986,True,1.0
SIM-ln,99,1000,1.0,0,unnorm,0.0020225435781392833,0.0047164365214827555,True,1.0
SIM-ln,100,1000,1.0,0,unnorm,0.0003819488005327859,0.00038170379778298106,False,0.0
Cha,1,1500,1.0,0,unnorm,0.040265148209008776,0.059337283405413846,True,1.0
Cha,2,1500,1.0,0,unnorm,0.03643295047208507,0.06919250504611929,True,1.0
Cha,3,1500,1.0,0,unnorm,0.057139987193402,0.06391721891320516,True,1.0
Cha,4,1500,1.0,0,unnorm,0.04020829095483584,0.038575896423437804,False,0.0
Cha,5,1500,1.0,0,unnorm,0.06405685333424169,0.061041186996365765,False,0.0
Cha,6,1500,1.0,0,unnorm,0.06104963416664593,0.06382871370633256,True,1.0
Cha,7,1500,1.0,0,unnorm,0.021473407576868556,0.02216472621847084,True,1.0
Cha,8,1500,1.0,0,unnorm,0.045863701357375206,0.04686129761974976,True,1.0
Cha,9,1500,1.0,0,unnorm,0.05081482214988664,0.04972959325955479,False,0.0
Cha,10,1500,1.0,0,unnorm,0.044877723234398294,0.04925716450221244,True,1.0
Cha,11,1500,1.0,0,unnorm,0.04212196096544039,0.040690035519306764,False,0.0
Cha,12,1500,1.0,0,unnorm,0.0447151787659792,0.043284382096939356,False,0.0
Cha,13,1500,1.0,0,unnorm,0.02673673276716009,0.02550919177939692,False,0.0
Cha,14,1500,1.0,0,unnorm,0.023139503222558054,0.02294561084280304,False,0.0
Cha,15,1500,1.0,0,unnorm,0.055635368133399796,0.05268515420649686,False,0.0
Cha,16,1500,1.0,0,unnorm,0.02336604041690405,0.023310960111298202,False,0.0
Cha,17,1500,1.0,0,unnorm,0.023255182925230385,0.023436546843757126,True,1.0
Cha,18,1500,1.0,0,unnorm,0.017444398771747856,0.01745135439557246,True,1.0
Cha,19,1500,1.0,0,unnorm,0.056058631620239496,0.055902604773580354,False,0.0
Cha,20,1500,1.0,0,unnorm,0.04237586562884628,0.042533214547000285,True,1.0
Cha,21,1500,1.0,0,unnorm,0.020678358901394033,0.01903752022672779,False,0.0
Cha,22,1500,1.0,0,unnorm,0.01811656583277699,0.017780018329575556,False,0.0
Cha,23,1500,1.0,0,unnorm,0.04175022624107396,0.040820252876252336,False,0.0
Cha,24,1500,1.0,0,unnorm,0.05211463064432341,0.05990709853948971,True,1.0
Cha,25,1500,1.0,0,unnorm,0.03245443826514429,0.02593487667748723,False,0.0
Cha,26,1500,1.0,0,unnorm,0.04319046301864005,0.04243705560878372,False,0.0
Cha,27,1500,1.0,0,unnorm,0.042187637226220806,0.0808436897948658,True,1.0
Cha,28,1500,1.0,0,unnorm,0.043873648196210084,0.04190591427222709,False,0.0
